Ravensthorpe Airport,RVT,2.0
RAAF Base Curtin,DCN,2.0
Armidale Airport,ARM,2.0
Bathurst Airport,BHS,2.0
Griffith Airport,GFF,2.0
Moruya Airport,MYA,2.0
Narrandera Airport,NRA,2.0
Parkes Airport,PKE,2.0
Taree Airport,TRO,2.0
Zhongwei Shapotou Airport,ZHY,2.0
Erenhot Saiwusu International Airport,ERL,2.0
Golmud Airport,GOQ,2.0
Gannan Xiahe Airport,GXH,2.0
Bayankhongor Airport,BYN,2.0
Mörön Airport,MXV,2.0
Naypyidaw Airport,NYT,2.0
Baoshan Yunduan Airport,BSD,2.0
Lintsang Airfield,LNJ,2.0
Dawadmi Domestic Airport,,2.0
Al-Jawf Domestic Airport,AJF,2.0
Majeed Bin Abdulaziz Airport,ULH,2.0
Mahshahr Airport,MRX,2.0
Bandar Lengeh Airport,BDH,2.0
Birjand Airport,XBJ,2.0
Ramsar Airport,RZR,2.0
Noshahr Airport,NSH,2.0
Sir Bani Yas Airport,XSB,2.0
Dera Ghazi Khan Airport,DEA,2.0
Faisalabad International Airport,LYP,2.0
Moenjodaro Airport,MJD,2.0
Al Ain International Airport,AAN,2.0
Chitral Airport,CJL,2.0
Dera Ismael Khan Airport,DSK,2.0
Zhob Airport,PZH,2.0
Rota International Airport,ROP,2.0
Chuuk International Airport,TKK,2.0
Yap International Airport,YAP,2.0
Kosrae International Airport,KSA,2.0
Røst Airport,RET,2.0
Sandane Airport (Anda),SDN,2.0
Hasvik Airport,HAA,2.0
Borlange Airport,BLE,2.0
Jönköping Airport,JKG,2.0
Mora Airport,MXX,2.0
Sveg Airport,EVG,2.0
Örebro Airport,ORB,2.0
Arvidsjaur Airport,AJR,2.0
Hemavan Airport,HMV,2.0
Hagfors Airport,HFS,2.0
Karlstad Airport,KSD,2.0
Hoedspruit Air Force Base Airport,HDS,2.0
Kimberley Airport,KIM,2.0
Pierre Van Ryneveld Airport,UTN,2.0
Francistown Airport,FRW,2.0
Garoua International Airport,GOU,2.0
Los Alamitos Army Air Field,,2.0
Morondava Airport,MOQ,2.0
Tôlanaro Airport,FTU,2.0
Kuito Airport,SVP,2.0
Ngari Gunsa Airport,NGQ,2.0
Kuqa Airport,KCA,2.0
Karamay Airport,KRY,2.0
Tacheng Airport,TCG,2.0
Altay Air Base,AAT,2.0
Xinyuan Nalati Airport,NLT,2.0
Lindu Airport,LDS,2.0
Barter Island LRRS Airport,BTI,2.0
Chalkyitsik Airport,CIK,2.0
Venetie Airport,VEE,2.0
Northern Maine Regional Airport at Presque Isle,PQI,2.0
Barnstable Municipal Boardman Polando Field,HYA,2.0
Lebanon Municipal Airport,LEB,2.0
Boone County Airport,HRO,2.0
Flagstaff Pulliam Airport,FLG,2.0
East Texas Regional Airport,GGG,2.0
Jack Mc Namara Field Airport,CEC,2.0
Crater Lake-Klamath Regional Airport,LMT,2.0
Southwest Oregon Regional Airport,OTH,2.0
South Arkansas Regional At Goodwin Field,ELD,2.0
McKellar-Sipes Regional Airport,MKL,2.0
Memorial Field,HOT,2.0
Paamiut Heliport,JFR,2.0
Narsaq Heliport,JNS,2.0
Maniitsoq Airport,JSU,2.0
Qaanaaq Airport,NAQ,2.0
Denny Island Airport,,2.0
Nanaimo Airport,YCD,2.0
Castlegar/West Kootenay Regional Airport,YCG,2.0
Charlo Airport,YCL,2.0
Dawson Creek Airport,YDQ,2.0
Vunisea Airport,KDV,2.0
Labasa Airport,LBS,2.0
Rurutu Airport,RUR,2.0
Rimatara Airport,RMT,2.0
Raivavae Airport,RVV,2.0
Tikehau Airport,TIH,2.0
Fakarava Airport,FAV,2.0
Ahe Airport,AHE,2.0
Mataiva Airport,MVT,2.0
Hao Airport,HOI,2.0
Tavie Airport,PBJ,2.0
Lamap Airport,LPM,2.0
Lamen Bay Airport,LNB,2.0
Southwest Bay Airport,SWJ,2.0
Dillon's Bay Airport,DLY,2.0
Koumac Airport,KOC,2.0
Île Art - Waala Airport,BMY,2.0
Ouvéa Airport,UVE,2.0
Tiga Airport,TGJ,2.0
Taupo Airport,TUO,2.0
Gisborne Airport,GIS,2.0
Paraparaumu Airport,PPQ,2.0
Whangarei Airport,WRE,2.0
Invercargill Airport,IVC,2.0
Gurayat Domestic Airport,URY,2.0
Al Qaisumah/Hafr Al Batin Airport,AQI,2.0
Arar Domestic Airport,RAE,2.0
Sharurah Airport,SHW,2.0
Pullman Moscow Regional Airport,PUW,2.0
Williamsport Regional Airport,IPT,2.0
Chevak Airport,VAK,2.0
Hooper Bay Airport,HPB,2.0
Nightmute Airport,NME,2.0
Southeast Texas Regional Airport,BPT,2.0
Rickenbacker International Airport,LCK,2.0
Imperial County Airport,IPL,2.0
Alpena County Regional Airport,APN,2.0
Sloulin Field International Airport,ISN,2.0
Homer Airport,HOM,2.0
Sheppard Air Force Base-Wichita Falls Municipal Airport,SPS,2.0
Waco Regional Airport,ACT,2.0
San Angelo Regional Mathis Field,SJT,2.0
Abilene Regional Airport,ABI,2.0
Roswell International Air Center Airport,ROW,2.0
Texarkana Regional Webb Field,TXK,2.0
Lawton Fort Sill Regional Airport,LAW,2.0
Joplin Regional Airport,JLN,2.0
Decatur Airport,DEC,2.0
Southeast Iowa Regional Airport,BRL,2.0
Owensboro Daviess County Airport,OWB,2.0
Middle Georgia Regional Airport,MCN,2.0
Tupelo Regional Airport,TUP,2.0
Greenbrier Valley Airport,LWB,2.0
Kivalina Airport,KVL,2.0
Shungnak Airport,SHG,2.0
Selawik Airport,WLK,2.0
Altoona Blair County Airport,AOO,2.0
John Murtha Johnstown Cambria County Airport,JST,2.0
Morgantown Municipal Walter L. Bill Hart Field,MGW,2.0
Raleigh County Memorial Airport,BKW,2.0
Hagerstown Regional Richard A Henson Field,HGR,2.0
Boeing Field King County International Airport,BFI,2.0
Dickinson Theodore Roosevelt Regional Airport,DIK,2.0
Tweed New Haven Airport,HVN,2.0
Sioux Gateway Col. Bud Day Field,SUX,2.0
Valdez Pioneer Field,VDZ,2.0
Sand Point Airport,SDP,2.0
Wrangell Airport,WRG,2.0
Klawock Airport,KLW,2.0
St Cloud Regional Airport,STC,2.0
Dubuque Regional Airport,DBQ,2.0
Waterloo Regional Airport,ALO,2.0
Rhinelander Oneida County Airport,RHI,2.0
Ford Airport,IMT,2.0
Florence Regional Airport,FLO,2.0
Lynchburg Regional Preston Glenn Field,LYH,2.0
Pitt Greenville Airport,PGV,2.0
Milos Airport,MLO,2.0
Naxos Airport,JNX,2.0
Paros National Airport,PAS,2.0
Syros Airport,JSY,2.0
Socotra International Airport,SCT,2.0
Upernavik Airport,JUV,2.0
Qaarsut Airport,JQA,2.0
Fera/Maringe Airport,FRE,2.0
Malanje Airport,MEG,2.0
Saurimo Airport,VHC,2.0
Catumbela Airport,CBT,2.0
Lichinga Airport,VXC,2.0
Mbandaka Airport,MDK,2.0
Bangoka International Airport,FKI,2.0
Kindu Airport,KND,2.0
Mbuji Mayi Airport,MJM,2.0
Tshikapa Airport,TSH,2.0
Beni Airport,BNC,2.0
Bukavu Kavumu Airport,BKY,2.0
Ouarzazate Airport,OZZ,2.0
Châlons-Vatry Airport,XCR,2.0
Ziguinchor Airport,ZIG,2.0
Preguiça Airport,SNE,2.0
Axum Airport,AXU,2.0
Bahir Dar Airport,BJR,2.0
Gambella Airport,GMB,2.0
Gonder Airport,GDQ,2.0
Jimma Airport,JIM,2.0
Amboseli Airport,ASV,2.0
El Fasher Airport,ELF,2.0
Nyala Airport,UYL,2.0
Geneina Airport,EGN,2.0
Badajoz Airport,BJZ,2.0
Pamplona Airport,PNA,2.0
Waterford Airport,WAT,2.0
Hawarden Airport,CEG,2.0
Debrecen International Airport,DEB,2.0
Craiova Airport,CRA,2.0
Alderney Airport,ACI,2.0
Deauville-Saint-Gatien Airport,DOL,2.0
Stronsay Airport,SOY,2.0
Sanday Airport,NDY,2.0
Westray Airport,WRY,2.0
Wick Airport,WIC,2.0
Esbjerg Airport,EBJ,2.0
Benbecula Airport,BEB,2.0
Donegal Airport,CFN,2.0
Linköping City Airport,LPI,2.0
Sørkjosen Airport,SOJ,2.0
Zonguldak Airport,ONQ,2.0
Plovdiv International Airport,PDV,2.0
Kassel-Calden Airport,KSF,2.0
Torsby Airport,TYF,2.0
Pajala Airport,PJA,2.0
Tartu Airport,TAY,2.0
Ivalo Airport,IVL,2.0
Kemi-Tornio Airport,KEM,2.0
Kajaani Airport,KAJ,2.0
Rovaniemi Airport,RVN,2.0
Savonlinna Airport,SVL,2.0
Norrköping Airport,NRK,2.0
Kittilä Airport,KTT,2.0
Déline Airport,YWJ,2.0
Djanet Inedbirene Airport,DJG,2.0
Hassi R'Mel Airport,HRM,2.0
Ghriss Airport,MUW,2.0
In Salah Airport,INZ,2.0
El Golea Airport,ELG,2.0
In Aménas Airport,IAM,2.0
Bata Airport,BSG,2.0
Bobo Dioulasso Airport,BOY,2.0
Takoradi Airport,TKD,2.0
Spriggs Payne Airport,MLW,2.0
Benin Airport,BNI,2.0
Margaret Ekpo International Airport,CBQ,2.0
Sam Mbakwe International Airport,QOW,2.0
Warri Airport,QRW,2.0
Gafsa Ksar International Airport,GAF,2.0
Gabès Matmata International Airport,GAE,2.0
Tozeur Nefta International Airport,TOE,2.0
Gardabya Airport,SRX,2.0
Antwerp International Airport (Deurne),ANR,2.0
Matsumoto Airport,MMJ,2.0
Nakashibetsu Airport,SHB,2.0
Wakkanai Airport,WKJ,2.0
Iki Airport,IKI,2.0
Amami Airport,ASJ,2.0
Misawa Air Base,MSJ,2.0
Tokushima Airport/JMSDF Air Base,TKS,2.0
Kunsan Air Base,KUV,2.0
Pagadian Airport,PAG,2.0
Laoag International Airport,LAO,2.0
Naga Airport,WNP,2.0
Basco Airport,BSO,2.0
Catarman National Airport,CRM,2.0
General Urquiza Airport,PRA,2.0
Sauce Viejo Airport,SFN,2.0
Suboficial Ay Santiago Germano Airport,AFA,2.0
Teniente Benjamin Matienzo Airport,TUC,2.0
Domingo Faustino Sarmiento Airport,UAQ,2.0
Gobernador Horacio Guzman International Airport,JUJ,2.0
Dumatumbun Airport,LUV,2.0
Mukah Airport,MKM,2.0
Long Lellang Airport,LGL,2.0
Long Seridan Airport,ODN,2.0
Bario Airport,BBN,2.0
Long Akah Airport,LKH,2.0
Kudat Airport,KUD,2.0
Ketapang(Rahadi Usman) Airport,KTG,2.0
Kerteh Airport,KTE,2.0
Sultan Azlan Shah Airport,IPH,2.0
LTS Pulau Redang Airport,RDN,2.0
Emerald Airport,EMD,2.0
Hervey Bay Airport,HVB,2.0
Bundaberg Airport,BDB,2.0
Longreach Airport,LRE,2.0
Weipa Airport,WEI,2.0
Aurukun Airport,AUU,2.0
Kowanyama Airport,KWM,2.0
Lockhart River Airport,IRG,2.0
Normanton Airport,NTN,2.0
Pormpuraaw Airport,EDR,2.0
Quilpie Airport,ULP,2.0
Boulia Airport,BQL,2.0
Julia Creek Airport,JCK,2.0
Winton Airport,WIN,2.0
King Island Airport,KNS,2.0
Mount Gambier Airport,MGB,2.0
Qikiqtarjuaq Airport,YVM,2.0
Tasiujaq Airport,YTQ,2.0
Tulita Airport,ZFN,2.0
Port Hardy Airport,YZT,2.0
Bella Coola Airport,QBC,2.0
Churchill Falls Airport,ZUM,2.0
Wapekeka Airport,YAX,2.0
Kingfisher Lake Airport,KIF,2.0
Cat Lake Airport,YAC,2.0
Kasabonika Airport,XKS,2.0
Sachigo Lake Airport,ZPB,2.0
Round Lake (Weagamow Lake) Airport,ZRJ,2.0
Rigolet Airport,YRG,2.0
Nain Airport,YDP,2.0
Kaghau Airport,KGE,2.0
Ramata Airport,RBV,2.0
Ulawa Airport,RNA,2.0
Santa Ana Airport,NNB,2.0
Aniwa Airport,AWD,2.0
Futuna Airport,FTA,2.0
Usinsk Airport,USK,2.0
Misima Island Airport,MIS,2.0
Alluitsup Paa Heliport,LLU,2.0
Nanortalik Heliport,JNN,2.0
North Spirit Lake Airport,YNO,2.0
Poplar Hill Airport,YHP,2.0
Wemindji Airport,YNC,2.0
Tête-à-la-Baleine Airport,ZTB,2.0
La Tabatière Airport,ZLT,2.0
Quaqtaq Airport,YQC,2.0
Attawapiskat Airport,YAT,2.0
Kashechewan Airport,ZKE,2.0
Lansdowne House Airport,YLH,2.0
Hopedale Airport,YHO,2.0
Kangiqsujuaq (Wakeham Bay) Airport,YWB,2.0
Nemiscau Airport,YNS,2.0
Ivujivik Airport,YIK,2.0
Akulivik Airport,AKV,2.0
Salluit Airport,YZG,2.0
Eastmain River Airport,ZEM,2.0
Katima Mulilo Airport,MPA,2.0
Rundu Airport,NDU,2.0
Longana Airport,LOD,2.0
Shageluk Airport,SHX,2.0
Birdsville Airport,BVI,2.0
Bedourie Airport,BEU,2.0
Windorah Airport,WNR,2.0
Burketown Airport,BUC,2.0
Cunnamulla Airport,CMA,2.0
St George Airport,SGO,2.0
Foshan Shadi Airport,FUO,2.0
Zhangjiakou Ningyuan Airport,ZQZ,2.0
Yushu Batang Airport,YUS,2.0
Kotlik Airport,KOT,2.0
St Michael Airport,SMK,2.0
Koyukuk Airport,KYU,2.0
Dimapur Airport,DMU,2.0
Saidpur Airport,SPD,2.0
Gorakhpur Airport,GOP,2.0
Kangra Airport,DHM,2.0
Hanimaadhoo Airport,HAQ,2.0
Kaadedhdhoo Airport,KDM,2.0
Kadhdhoo Airport,KDO,2.0
Kooddoo Airport,GKK,2.0
Dharavandhoo Airport,DRV,2.0
Trang Airport,TST,2.0
Nakhon Si Thammarat Airport,NST,2.0
Nakhon Phanom Airport,KOP,2.0
Khon Kaen Airport,KKC,2.0
Nan Airport,NNT,2.0
U-Tapao International Airport,UTP,2.0
Dong Hoi Airport,VDH,2.0
Chu Lai International Airport,VCL,2.0
Dong Tac Airport,TBB,2.0
Co Ong Airport,VCS,2.0
Myeik Airport,MGZ,2.0
Dawei Airport,TVY,2.0
Thandwe Airport,SNW,2.0
Syukuran Aminuddin Amir Airport,LUW,2.0
Kokshetau Airport,KOV,2.0
Petropavlosk South Airport,PPK,2.0
Zhezkazgan Airport,DZN,2.0
Chokurdakh Airport,CKH,2.0
Cherskiy Airport,CYX,2.0
Tiksi Airport,IKS,2.0
Ugolny Airport,DYR,2.0
Ust-Kut Airport,UKX,2.0
Bodaybo Airport,ODO,2.0
Ivano-Frankivsk International Airport,IFO,2.0
Belbek Airport,UKS,2.0
Zaporizhzhia International Airport,OZH,2.0
Cheboksary Airport,CSY,2.0
Saransk Airport,SKX,2.0
Lankaran International Airport,LLK,2.0
Magnitogorsk International Airport,MQF,2.0
Kurgan Airport,KRO,2.0
Ulyanovsk Baratayevka Airport,ULV,2.0
Termez Airport,TMJ,2.0
Spichenkovo Airport,NOZ,2.0
Vorkuta Airport,VKT,2.0
Bhuj Airport,BHJ,2.0
Bhavnagar Airport,BHU,2.0
Agra Airport,AGR,2.0
Allahabad Airport,IXD,2.0
Diu Airport,DIU,2.0
Hubli Airport,HBX,2.0
Porbandar Airport,PBD,2.0
Sigiriya Air Force Base,GIU,2.0
Mataveri Airport,IPC,2.0
Pichoy Airport,ZAL,2.0
Cotopaxi International Airport,LTX,2.0
Seymour Airport,GPS,2.0
Camilo Ponce Enriquez Airport,LOH,2.0
El Eden Airport,AXM,2.0
Gerardo Tobar López Airport,BUN,2.0
Las Brujas Airport,CZU,2.0
Gustavo Artunduaga Paredes Airport,FLA,2.0
Benito Salas Airport,NVA,2.0
Jorge E. Gonzalez Torres Airport,SJE,2.0
Eduardo Falla Solano Airport,SVI,2.0
Gustavo Vargas Airport,TME,2.0
Santiago Perez Airport,AUC,2.0
Alfonso López Pumarejo Airport,VUP,2.0
El Yopal Airport,EYP,2.0
Los Colonizadores Airport,RVE,2.0
Juan Casiano Airport,GPI,2.0
Capitán Aníbal Arab Airport,CIJ,2.0
Capitan Nicolas Rojas Airport,POI,2.0
Rurenabaque Airport,RBQ,2.0
Coronel FAP Alfredo Mendivil Duarte Airport,AYP,2.0
Coronel FAP Carlos Ciriani Santa Rosa International Airport,TCQ,2.0
Capitán FAP Guillermo Concha Iberico International Airport,PIU,2.0
Mayor General FAP Armando Revoredo Iglesias Airport,CJA,2.0
Alferez Fap David Figueroa Fernandini Airport,HUU,2.0
Barinas Airport,BNS,2.0
General Bartolome Salom International Airport,PBL,2.0
Alberto Carnevalli Airport,MRD,2.0
Dr. Antonio Nicolás Briceño Airport,VLV,2.0
Mercedita Airport,PSE,2.0
Hermes Quijada International Airport,RGA,2.0
Araçatuba Airport,ARU,2.0
Presidente João Suassuna Airport,CPV,2.0
Zona da Mata Regional Airport,IZA,2.0
Diomício Freitas Airport,CCM,2.0
Caçador Airport,CFC,2.0
Ji-Paraná Airport,JPR,2.0
Presidente Prudente Airport,PPB,2.0
Itaituba Airport,ITB,2.0
Nelson Ribeiro Guimarães Airport,CLV,2.0
Frank Miloye Milenkowichi–Marília State Airport,MII,2.0
Santo Ângelo Airport,GEL,2.0
Erechim Airport,ERM,2.0
Tapachula International Airport,TAP,2.0
Puerto Lempira Airport,PEU,2.0
Ingeniero Alberto Acuña Ongay International Airport,CPE,2.0
General Pedro Jose Mendez International Airport,CVM,2.0
Plan De Guadalupe International Airport,SLW,2.0
Lázaro Cárdenas Airport,LZC,2.0
General Servando Canales International Airport,MAM,2.0
Minatitlán/Coatzacoalcos National Airport,MTT,2.0
Piedras Negras International Airport,PDS,2.0
El Lencero Airport,JAL,2.0
Licenciado y General Ignacio Lopez Rayon Airport,UPN,2.0
Bocas Del Toro International Airport,BOC,2.0
Enrique Malek International Airport,DAV,2.0
Gerrard Smith International Airport,CYB,2.0
Edward Bodden Airfield,LYB,2.0
Spring Point Airport,AXP,2.0
Colonel Hill Airport,CRI,2.0
Treasure Cay Airport,TCB,2.0
South Bimini Airport,BIM,2.0
Rock Sound Airport,RSD,2.0
Inagua Airport,IGA,2.0
Mayaguana Airport,MYG,2.0
Deadman's Cay Airport,LGI,2.0
Stella Maris Airport,SML,2.0
Arthur's Town Airport,ATC,2.0
Birchwood Airport,,2.0
La Laguna Airport,GJA,1.0
Chetumal International Airport,CTM,1.0
Loreto International Airport,LTO,1.0
Quetzalcóatl International Airport,NLD,1.0
Cap Manuel Niño International Airport,CHX,1.0
Puerto Obaldia Airport,PUE,1.0
Tobias Bolanos International Airport,SYQ,1.0
Nosara Airport,NOB,1.0
Aerotortuguero Airport,TTQ,1.0
Mariana Grajales Airport,GAO,1.0
Enua Airport,AIU,1.0
Whatì Airport,YLE,1.0
St Georges Airport,,1.0
Rae Lakes Airport,YRA,1.0
Wekweètì Airport,YFJ,1.0
Cheikh Larbi Tébessi Airport,TEE,1.0
Bou Chekif Airport,TID,1.0
Touggourt Sidi Madhi Airport,TGR,1.0
Guemar Airport,ELU,1.0
Béchar Boudghene Ben Ali Lotfi Airport,CBH,1.0
Bordj Badji Mokhtar Airport,BMW,1.0
Sunyani Airport,NYI,1.0
Ibadan Airport,IBA,1.0
Ilorin International Airport,ILR,1.0
Sadiq Abubakar III International Airport,SKO,1.0
Yola Airport,YOL,1.0
Yakubu Gowon Airport,JOS,1.0
Kaduna Airport,KAD,1.0
Akwa Ibom International Airport,QUO,1.0
Bathurst Airport,ZBF,1.0
Kangiqsualujjuaq (Georges River) Airport,XGR,1.0
Penticton Airport,YYF,1.0
Sandspit Airport,YZP,1.0
Powell River Airport,YPW,1.0
Masset Airport,ZMT,1.0
Trail Airport,YZZ,1.0
Medicine Hat Airport,YXH,1.0
Chris Hadfield Airport,YZR,1.0
Nanki Shirahama Airport,SHM,1.0
Monbetsu Airport,MBE,1.0
Izumo Airport,IZO,1.0
Tottori Airport,TTJ,1.0
Hachijojima Airport,HAC,1.0
Oshima Airport,OIM,1.0
Noto Airport,NTQ,1.0
Iwami Airport,IWJ,1.0
Odate Noshiro Airport,ONJ,1.0
Shonai Airport,SYO,1.0
Iwakuni Marine Corps Air Station,IWK,1.0
Wonju/Hoengseong Air Base (K-38/K-46),WJU,1.0
Kumejima Airport,UEO,1.0
San Jose Airport,SJI,1.0
Virac Airport,VRC,1.0
Calbayog Airport,CYP,1.0
Moises R. Espinosa Airport,MBT,1.0
Cauayan Airport,CYZ,1.0
Jolo Airport,JOL,1.0
Catamarca Airport,CTC,1.0
Vicecomodoro Angel D. La Paz Aragonés Airport,SDE,1.0
Capitan V A Almonacid Airport,IRJ,1.0
Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,1.0
Resistencia International Airport,RES,1.0
Formosa Airport,FMA,1.0
Libertador Gral D Jose De San Martin Airport,PSS,1.0
Anadolu Airport,AOE,1.0
Ostend-Bruges International Airport,OST,1.0
Luena Airport,LUO,1.0
Namibe Airport,MSZ,1.0
Chimoio Airport,VPY,1.0
Praslin Airport,PRI,1.0
Boende Airport,BNB,1.0
Gemena Airport,GMA,1.0
Matari Airport,IRP,1.0
Kongolo Airport,KOO,1.0
La Gomera Airport,GMZ,1.0
Tan Tan Airport,TTA,1.0
Saniat R'mel Airport,TTU,1.0
Cherif Al Idrissi Airport,AHU,1.0
Cap Skirring Airport,CSK,1.0
Maio Airport,MMO,1.0
Arba Minch Airport,AMH,1.0
Mekele Airport,MQX,1.0
Asosa Airport,ASO,1.0
Abu Simbel Airport,ABS,1.0
Lodwar Airport,LOK,1.0
Kitale Airport,KTL,1.0
Lokichoggio Airport,LKG,1.0
Ghat Airport,GHT,1.0
Ghadames East Airport,LTD,1.0
Kamembe Airport,KME,1.0
Arusha Airport,ARK,1.0
Mtwara Airport,MYW,1.0
Mbeya Airport,,1.0
Bukoba Airport,BKZ,1.0
Arua Airport,RUA,1.0
Bugungu Airport,,1.0
Bol Airport,BWK,1.0
Salamanca Airport,SLM,1.0
Leon Airport,LEN,1.0
Burgos Airport,RGS,1.0
Lancaster Airport,LNS,1.0
Shenandoah Valley Regional Airport,SHD,1.0
Eastern Oregon Regional At Pendleton Airport,PDT,1.0
Ogdensburg International Airport,OGS,1.0
William R Fairchild International Airport,CLM,1.0
Orcas Island Airport,ESD,1.0
Manistee Co Blacker Airport,MBL,1.0
Eagle County Regional Airport,EGE,1.0
Cortez Municipal Airport,CEZ,1.0
Yampa Valley Airport,HDN,1.0
Western Neb. Rgnl/William B. Heilig Airport,BFF,1.0
Laramie Regional Airport,LAR,1.0
North Platte Regional Airport Lee Bird Field,LBF,1.0
Sheridan County Airport,SHR,1.0
Montrose Regional Airport,MTJ,1.0
Riverton Regional Airport,RIW,1.0
Gunnison Crested Butte Regional Airport,GUC,1.0
Mc Cook Ben Nelson Regional Airport,MCK,1.0
Adak Airport,ADK,1.0
Scott AFB/Midamerica Airport,BLV,1.0
South Naknek Nr 2 Airport,WSN,1.0
Stockton Metropolitan Airport,SCK,1.0
Hydaburg Seaplane Base,HYG,1.0
Topeka Regional Airport - Forbes Field,FOE,1.0
Barkley Regional Airport,PAH,1.0
Houghton County Memorial Airport,CMX,1.0
Chippewa Valley Regional Airport,EAU,1.0
Muskegon County Airport,MKG,1.0
Beaver Airport,WBQ,1.0
Central Airport,CEM,1.0
Healy River Airport,,1.0
King Cove Airport,KVC,1.0
False Pass Airport,KFP,1.0
Nelson Lagoon Airport,NLG,1.0
Bemidji Regional Airport,BJI,1.0
Aberdeen Regional Airport,ABR,1.0
Akutan Seaplane Base,KQA,1.0
Atka Airport,AKB,1.0
Nikolski Air Station,IKO,1.0
Sukhothai Airport,THS,1.0
Trat Airport,TDX,1.0
Ranai Airport,NTX,1.0
Umbu Mehang Kunda Airport,WGP,1.0
Mae Hong Son Airport,HGN,1.0
Mae Hong Son Airport,PYY,1.0
Gyumri Shirak Airport,LWN,1.0
Massawa International Airport,MSW,1.0
Ataq Airport,AXK,1.0
Al Ghaidah International Airport,AAY,1.0
Lleida-Alguaire Airport,ILD,1.0
McArthur River Mine Airport,MCV,1.0
Los Alamos Airport,LAM,1.0
Wokal Field Glasgow International Airport,GGW,1.0
Sidney - Richland Regional Airport,SDY,1.0
Dawson Community Airport,GDV,1.0
L M Clayton Airport,OLF,1.0
Petrozavodsk Airport,PES,1.0
Khankala Air Base,,1.0
Beslan Airport,OGZ,1.0
Elista Airport,ESL,1.0
Orsk Airport,OSW,1.0
Penza Airport,PEZ,1.0
Kirovsk-Apatity Airport,KVK,1.0
Gorno-Altaysk Airport,RGK,1.0
Gabala International Airport,GBB,1.0
Uru Harbour Airport,ATD,1.0
Longyan Guanzhishan Airport,LCX,1.0
Kangding Airport,KGT,1.0
Alashankou Bole (Bortala) airport,BPL,1.0
Yangyang International Airport,YNY,1.0
Cape Lisburne LRRS Airport,LUR,1.0
Point Lay LRRS Airport,PIZ,1.0
Tatalina LRRS Airport,TLJ,1.0
Iliamna Airport,ILI,1.0
Platinum Airport,PTU,1.0
Thief River Falls Regional Airport,TVF,1.0
Hana Airport,HNM,1.0
Ernest A. Love Field,PRC,1.0
Northeast Florida Regional Airport,UST,1.0
Augusta State Airport,AUG,1.0
Hancock County-Bar Harbor Airport,BHB,1.0
Knox County Regional Airport,RKD,1.0
Rutland - Southern Vermont Regional Airport,RUT,1.0
Adirondack Regional Airport,SLK,1.0
Provincetown Municipal Airport,PVC,1.0
Waimea Kohala Airport,MUE,1.0
Salina Municipal Airport,SLN,1.0
Chico Municipal Airport,CIC,1.0
Modesto City Co-Harry Sham Field,MOD,1.0
Redding Municipal Airport,RDD,1.0
Mangaia Island Airport,MGS,1.0
Mauke Airport,MUK,1.0
Mitiaro Island Airport,MOI,1.0
Rotuma Airport,RTA,1.0
Funafuti International Airport,FUN,1.0
Cicia Airport,ICI,1.0
Lakeba Island Airport,LKB,1.0
Vanua Balavu Airport,VBV,1.0
Pointe Vele Airport,FUT,1.0
Pago Pago International Airport,PPG,1.0
Totegegie Airport,GMR,1.0
Kaukura Airport,KKR,1.0
Makemo Airport,MKP,1.0
Takapoto Airport,TKP,1.0
Arutua Airport,AXR,1.0
Siwo Airport,EAE,1.0
Tongoa Airport,TGH,1.0
Valesdir Airport,VLS,1.0
Koné Airport,KNQ,1.0
Maré Airport,MEE,1.0
Touho Airport,TOU,1.0
Île des Pins Airport,ILP,1.0
Kerikeri Airport,KKE,1.0
Kaitaia Airport,KAT,1.0
Whakatane Airport,WHK,1.0
Wanganui Airport,WAG,1.0
Hokitika Airfield,HKK,1.0
Timaru Airport,TIU,1.0
Westport Airport,WSZ,1.0
Al Wajh Domestic Airport,EJH,1.0
Chimbu Airport,CMU,1.0
Mendi Airport,MDU,1.0
Wapenamanda Airport,WBM,1.0
Thule Air Base,THU,1.0
Akureyri Airport,AEY,1.0
Egilsstaðir Airport,EGS,1.0
Ísafjörður Airport,IFJ,1.0
Brandon Municipal Airport,YBR,1.0
Rafha Domestic Airport,RAH,1.0
Turaif Domestic Airport,TUI,1.0
Sanandaj Airport,SDG,1.0
Khoram Abad Airport,KHD,1.0
Bam Airport,BXR,1.0
Bojnord Airport,BJB,1.0
Sabzevar National Airport,AFZ,1.0
Ilam Airport,IIL,1.0
Parsabade Moghan Airport,PFQ,1.0
Yasouj Airport,YES,1.0
Zabol Airport,ACZ,1.0
Fujairah International Airport,FJR,1.0
Khasab Air Base,KHS,1.0
Gilgit Airport,GIL,1.0
Panjgur Airport,PJG,1.0
Skardu Airport,KDU,1.0
Taitung Airport,TTT,1.0
Tainan Airport,TNN,1.0
Olympic Dam Airport,OLP,1.0
Port Augusta Airport,PUG,1.0
Whyalla Airport,WYA,1.0
Cocos (Keeling) Islands Airport,CCK,1.0
Tamworth Airport,TMW,1.0
Lismore Airport,LSY,1.0
Moree Airport,MRZ,1.0
Orange Airport,OAG,1.0
Khovd Airport,HVD,1.0
Ulgii Mongolei Airport,ULG,1.0
Ulaangom Airport,ULO,1.0
Mc Clellan-Palomar Airport,CLD,1.0
Visalia Municipal Airport,VIS,1.0
Merced Regional Macready Field,MCE,1.0
