name,icao,score
Heihe Airport,ZYHE,0.2885565671139534
Corpus Christi International Airport,KCRP,0.28853650013323556
Tazadit Airport,GQPZ,0.28842567697028054
Cuneo International Airport,LIMZ,0.28823424231914485
Quzhou Airport,ZSJU,0.2881984183904051
Fernando de Noronha Airport,SBFN,0.2880912652669409
University Park Airport,KUNV,0.28786606570580703
Duluth International Airport,KDLH,0.2877286472459403
Melbourne International Airport,KMLB,0.28738630018970146
Coastal Carolina Regional Airport,KEWN,0.28738630018970146
Daytona Beach International Airport,KDAB,0.28738630018970146
Nukus Airport,UTNN,0.28712014617453485
Kiruna Airport,ESNQ,0.28674262377787685
Rochester International Airport,KRST,0.28642500190274733
Land's End Airport,EGHC,0.28626080350542765
Hilo International Airport,PHTO,0.2858708829316227
"Svalbard Airport, Longyear",ENSB,0.2856408566619114
Dongying Shengli Airport,ZSDY,0.28560909154014935
Mangshi Airport,ZPLX,0.2854227130394377
Melilla Airport,GEML,0.28528387072454675
Malatya Tulga Airport,LTAO,0.2848551774573096
Tarbes-Lourdes-Pyrénées Airport,LFBT,0.2847927932370948
Pyongyang Sunan International Airport,ZKPY,0.2846793243775727
Funafuti International Airport,NGFU,0.2844057887401285
Cicia Airport,NFCI,0.2844057887401285
Lakeba Island Airport,NFNK,0.2844057887401285
Vanua Balavu Airport,NFVB,0.2844057887401285
General Rodolfo Sánchez Taboada International Airport,MMML,0.2842273821284506
Uray Airport,USHU,0.28373881374694626
Pau Pyrénées Airport,LFBP,0.2837101504843102
Erfurt Airport,EDDE,0.28352988444984933
Nanchong Airport,ZUNC,0.28349354084772943
Kapuskasing Airport,CYYU,0.2833598165279673
São Jorge Airport,LPSJ,0.28316575716569076
Ketapang(Rahadi Usman) Airport,WIOK,0.2828622533326778
Jixi Xingkaihu Airport,ZYJX,0.28264085945529843
Akhiok Airport,PAKH,0.2825345808412193
Larsen Bay Airport,PALB,0.2825345808412193
Angoon Seaplane Base,PAGN,0.2823736776812371
St Pierre Airport,LFVP,0.28211222444780465
Perugia San Francesco d'Assisi – Umbria International Airport,LIRZ,0.28198795791483494
Jiujiang Lushan Airport,ZSJJ,0.28192312400696223
Yichun Mingyueshan Airport,ZSYC,0.2819035241222674
Kalimarau Airport,WALK,0.28182721314326536
Zweibrücken Airport,EDRZ,0.2816722172387503
Mundo Maya International Airport,MGTK,0.2815668389289019
Stavropol Shpakovskoye Airport,URMT,0.28131855667821054
Tsushima Airport,RJDT,0.2812861774690127
Handan Airport,ZBHD,0.28123197568899533
Kaadedhdhoo Airport,VRMT,0.27982981827729125
Francisco B. Reyes Airport,RPVV,0.27964344916276596
Surigao Airport,RPMS,0.27964344916276596
Kitale Airport,HKKT,0.2792700614792201
Amboseli Airport,HKAM,0.2792700614792201
Lokichoggio Airport,HKLK,0.2792700614792201
Tin City Long Range Radar Station Airport,PATC,0.278806056538851
Salt Cay Airport,MBSY,0.2786376181086987
Biskra Airport,DAUB,0.2784419702135132
Perpignan-Rivesaltes (Llabanère) Airport,LFMP,0.27827615592528465
Kemi-Tornio Airport,EFKE,0.2781058025228554
Tokachi-Obihiro Airport,RJCB,0.2776200978307662
Kitakyūshū Airport,RJFR,0.2776200978307662
Arba Minch Airport,HAAM,0.2775639331343043
Asosa Airport,HASO,0.2775639331343043
Nea Anchialos Airport,LGBL,0.27753198017937714
Melbourne Essendon Airport,YMEN,0.2775
São Félix do Araguaia Airport,SWFX,0.2775
Mahshahr Airport,OIAM,0.27695095428627525
Awang Airport,RPMC,0.27665240489831905
Tagbilaran Airport,RPVT,0.27665240489831905
Tuguegarao Airport,RPUT,0.27665240489831905
Roxas Airport,RPVR,0.27665240489831905
Semipalatinsk Airport,UASS,0.2760932091091448
Aksu Airport,ZWAK,0.2758127468404852
Muhammad Salahuddin Airport,WADB,0.2758013311477373
Windsor Airport,CYQG,0.2757957586070049
Virgin Gorda Airport,TUPW,0.2757108167758459
Weipa Airport,YBWP,0.2754512503068251
Charlo Airport,CYCL,0.2752600894683235
Tours-Val-de-Loire Airport,LFOT,0.27450879275585444
Diomício Freitas Airport,SBCM,0.27443949472640483
Birjand Airport,OIMB,0.2744338024860259
Ramsar Airport,OINR,0.2744338024860259
Noshahr Airport,OINN,0.2744338024860259
Tamale Airport,DGLE,0.2743626463597297
Siwo Airport,NVSE,0.2741171882796479
Tongoa Airport,NVST,0.2741171882796479
Valesdir Airport,NVSV,0.2741171882796479
Agen-La Garenne Airport,LFBA,0.2741081356346991
Hydaburg Seaplane Base,PAHY,0.2740387557016436
Klawock Airport,PAKW,0.2740387557016436
Gwadar International Airport,OPGD,0.27397752583356516
Port Lincoln Airport,YPLC,0.2737137778684975
Kimmirut Airport,CYLC,0.27292342260449626
Oulu Airport,EFOU,0.2728676734108397
Batna Airport,DABT,0.2725792800596269
City of Derry Airport,EGAE,0.27210661692460514
Uralsk Airport,UARR,0.27199625454478565
Pierrefonds Airport,FMEP,0.2713716358721152
Coronel FAP Carlos Ciriani Santa Rosa International Airport,SPTN,0.2707644498449593
Mukah Airport,WBGK,0.27075186178107186
Laredo International Airport,KLRD,0.27073113473764343
Košice Airport,LZKZ,0.2706539372789945
Cap Haitien International Airport,MTCH,0.2700193159548693
Presidente Prudente Airport,SBDN,0.2698772765601484
Nelson Ribeiro Guimarães Airport,SBCN,0.2698772765601484
Syukuran Aminuddin Amir Airport,WAMW,0.2697024442585263
Sivas Nuri Demirağ Airport,LTAR,0.2694205547899494
Bou Chekif Airport,DAOB,0.26896446972400245
Gerardo Tobar López Airport,SKBU,0.26881640888796504
Las Brujas Airport,SKCZ,0.26881640888796504
Gustavo Artunduaga Paredes Airport,SKFL,0.26881640888796504
Benito Salas Airport,SKNV,0.26881640888796504
Jorge E. Gonzalez Torres Airport,SKSJ,0.26881640888796504
Santiago Perez Airport,SKUC,0.26881640888796504
Alfonso López Pumarejo Airport,SKVP,0.26881640888796504
El Yopal Airport,SKYP,0.26881640888796504
Arutua Airport,NTGU,0.26851703960658363
Hao Airport,NTTO,0.26851703960658363
Heringsdorf Airport,EDAH,0.2684498615553615
Jack Mc Namara Field Airport,KCEC,0.26844445253023314
Kithira Airport,LGKC,0.268001630913683
Iliamna Airport,PAIL,0.2679982867517485
Adak Airport,PADK,0.2679982867517485
Francistown Airport,FBFT,0.2679746455514813
Columbia Regional Airport,KCOU,0.2678570189880843
University of Illinois Willard Airport,KCMI,0.2678570189880843
Manhattan Regional Airport,KMHK,0.2678570189880843
La Pedrera Airport,SKLP,0.26775925025243363
Hassi R'Mel Airport,DAFH,0.2670312552578005
Meixian Airport,ZGMX,0.2669344009032527
Morristown Municipal Airport,KMMU,0.26607793726710166
Sandane Airport (Anda),ENSD,0.26605397604120523
Nyingchi Airport,ZUNZ,0.26600210667178364
Zona da Mata Regional Airport,SDZY,0.2659934572410556
San Luis County Regional Airport,KSBP,0.2659580429049779
Konya Airport,LTAN,0.2659577032913398
Caucaya Airport,SKLG,0.26579413714225947
Camilo Ponce Enriquez Airport,SETM,0.26565290970519057
Tjilik Riwut Airport,WAOP,0.2647822051411667
Cox's Bazar Airport,VGCB,0.26468895116135366
Jessore Airport,VGJR,0.26468895116135366
Abdul Rachman Saleh Airport,WARA,0.26464200704762575
Morgantown Municipal Walter L. Bill Hart Field,KMGW,0.26449555767161637
Trang Airport,VTST,0.2644293403711726
Nakhon Si Thammarat Airport,VTSF,0.2644293403711726
Nakhon Phanom Airport,VTUW,0.2644293403711726
Branson Airport,KBBG,0.2642677326024148
Totegegie Airport,NTGJ,0.2638896186854001
Makemo Airport,NTGM,0.2638896186854001
Emerald Airport,YEML,0.2634346190206221
Blackall Airport,YBCK,0.2634346190206221
Bundaberg Airport,YBUD,0.2634346190206221
Tengchong Tuofeng Airport,ZUTC,0.26342186476247853
José Celestino Mutis Airport,SKBS,0.26322716589836476
Reyes Murillo Airport,SKNQ,0.26322716589836476
Bayannur Tianjitai Airport,ZBYZ,0.26293344765230325
Putao Airport,VYPT,0.26282285584299026
Seymour Airport,SEGS,0.2626150392078868
Erie International Tom Ridge Field,KERI,0.2624935630322948
Rostock-Laage Airport,ETNL,0.26217646084332713
Dandong Airport,ZYDD,0.2621544905564581
Caen-Carpiquet Airport,LFRK,0.262026256098476
Saertu Airport,ZYDQ,0.2619128128248989
Puerto Lempira Airport,MHPL,0.2616997792194061
Yamaguchi Ube Airport,RJDC,0.2613805863366633
Raja Haji Fisabilillah International Airport,WIDN,0.26130188286383194
North Bay Jack Garland Airport,CYYB,0.2612770733473134
Provo Municipal Airport,KPVU,0.2609951788060037
Mangaia Island Airport,NCMG,0.26092459573495697
Mauke Airport,NCMK,0.26092459573495697
Mitiaro Island Airport,NCMR,0.26092459573495697
Maumere(Wai Oti) Airport,WATC,0.2607270664748986
Benin Airport,DNBE,0.26022350417372847
Margaret Ekpo International Airport,DNCA,0.26022350417372847
Sam Mbakwe International Airport,DNIM,0.26022350417372847
Warri Airport,DNSU,0.26022350417372847
Saint John Airport,CYSJ,0.26020353257822
Greater Binghamton/Edwin A Link field,KBGM,0.2597505710133576
General Bartolome Salom International Airport,SVPC,0.25959869802140917
Watertown International Airport,KART,0.25949998496434723
Norfolk Island International Airport,YSNF,0.2594893965610635
Hervey Bay Airport,YHBA,0.2594893965610635
Amado Nervo National Airport,MMEP,0.259266675700731
Licenciado Miguel de la Madrid Airport,MMIA,0.259266675700731
Salisbury Ocean City Wicomico Regional Airport,KSBY,0.25913819296594326
Stord Airport,ENSO,0.25906390230233434
Southwest Georgia Regional Airport,KABY,0.25868947040427515
La Isabela International Airport,MDJB,0.25841748085423905
Jinzhou Airport,ZYJZ,0.2583787178025258
Vagar Airport,EKVG,0.2582707655237
Mount Pleasant Airport,EGYP,0.2581607330528615
Puerto Escondido International Airport,MMPS,0.25810874339240153
Teterboro Airport,KTEB,0.2580486291990709
Pullman Moscow Regional Airport,KPUW,0.2579346747172031
Xichang Qingshan Airport,ZUXC,0.25789840974773226
Mount Gambier Airport,YMTG,0.2578942382127701
Parma Airport,LIMP,0.2578573086617784
Rafael Hernandez Airport,TJBQ,0.25784379127986257
Barinas Airport,SVBI,0.25738590294542457
Alberto Carnevalli Airport,SVMD,0.25738590294542457
Dr. Antonio Nicolás Briceño Airport,SVVL,0.25738590294542457
Araçatuba Airport,SBAU,0.2573698518145362
Gabès Matmata International Airport,DTTG,0.25700477879758254
Gobernador Castello Airport,SAVV,0.2568537632627666
El Tehuelche Airport,SAVY,0.2568537632627666
Santa Rosa Airport,SAZR,0.2568537632627666
Aviador C. Campos Airport,SAZY,0.2568537632627666
Termas de Río Hondo international Airport,SANR,0.2568537632627666
Catamarca Airport,SANC,0.2568537632627666
Vicecomodoro Angel D. La Paz Aragonés Airport,SANE,0.2568537632627666
Capitan V A Almonacid Airport,SANL,0.2568537632627666
Resistencia International Airport,SARE,0.2568537632627666
Formosa Airport,SARF,0.2568537632627666
Libertador Gral D Jose De San Martin Airport,SARP,0.2568537632627666
Pavlodar Airport,UASP,0.2567891703251037
Ithaca Tompkins Regional Airport,KITH,0.25677692237740807
Hilton Head Airport,KHXD,0.2567260774352733
Preguiça Airport,GVSN,0.2567139802525548
Tongren Fenghuang Airport,ZUTR,0.256689540871187
Cruzeiro do Sul Airport,SBCZ,0.25655923701789435
Changbaishan Airport,ZYBS,0.2565052419403317
Pajala Airport,ESUP,0.2563170252961228
Phu Cat Airport,VVPC,0.25603340246612144
Babo Airport,WASO,0.25598532122972517
Kostanay West Airport,UAUU,0.25569711076549106
Alliance Municipal Airport,KAIA,0.2556612350464373
Rodez-Marcillac Airport,LFCR,0.25557958575503414
Armidale Airport,YARM,0.2555441741015048
Yeosu Airport,RKJY,0.25523422212258556
Ulsan Airport,RKPU,0.25523422212258556
Pohang Airport (G-815/K-3),RKTH,0.25523422212258556
Lanai Airport,PHNY,0.25515233553500916
Kufra Airport,HLKF,0.25505533317303125
Erzincan Airport,LTCD,0.2545338219343071
Batman Airport,LTCJ,0.2545338219343071
Kars Airport,LTCF,0.2545338219343071
Kahramanmaraş Airport,LTCN,0.2545338219343071
Muş Airport,LTCK,0.2545338219343071
Dera Ghazi Khan Airport,OPDG,0.25444318294028573
Hassan I Airport,GMML,0.2543840842762391
Nîmes-Arles-Camargue Airport,LFTW,0.25405416328700486
Wokal Field Glasgow International Airport,KGGW,0.25391917668801106
Sidney - Richland Regional Airport,KSDY,0.25391917668801106
Dawson Community Airport,KGDV,0.25391917668801106
L M Clayton Airport,KOLF,0.25391917668801106
Havre City County Airport,KHVR,0.25391917668801106
Shenandoah Valley Regional Airport,KSHD,0.2537597855109821
Esperance Airport,YESP,0.2536543670702631
Newman Airport,YNWN,0.2536543670702631
RAAF Base Curtin,YCIN,0.2536543670702631
Kudat Airport,WBKT,0.25360016390973805
Juan Casiano Airport,SKGP,0.25351518064675155
Federico Fellini International Airport,LIPR,0.2529123588018783
Presidente João Suassuna Airport,SBKG,0.2528945206436585
Sacheon Air Base/Airport,RKPS,0.2528686112537792
Bangui M'Poko International Airport,FEFF,0.2526138013047356
Whatì Airport,CEM3,0.25251966053194536
St Georges Airport,CYSG,0.25251966053194536
Rae Lakes Airport,CYRA,0.25251966053194536
Wekweètì Airport,CFJ2,0.25251966053194536
Khajuraho Airport,VAKJ,0.25238621004420475
Mananara Nord Airport,FMNC,0.25237859402237495
Coronel FAP Alfredo Mendivil Duarte Airport,SPHO,0.25199732426971455
Capitán FAP Guillermo Concha Iberico International Airport,SPUR,0.25199732426971455
Mayor General FAP Armando Revoredo Iglesias Airport,SPJR,0.25199732426971455
Alferez Fap David Figueroa Fernandini Airport,SPNC,0.25199732426971455
Iki Airport,RJDB,0.25194482192189266
Bahías de Huatulco International Airport,MMBT,0.2517584606937501
Ciudad del Carmen International Airport,MMCE,0.2517584606937501
Pleiku Airport,VVPK,0.25146756656735275
Garoua International Airport,FKKR,0.25099151525551444
Hoedspruit Air Force Base Airport,FAHS,0.25094973344197147
Kimberley Airport,FAKM,0.25094973344197147
Pierre Van Ryneveld Airport,FAUP,0.25094973344197147
Osijek Airport,LDOS,0.2508062610604885
Barnaul Airport,UNBB,0.25062913084022514
Kemerovo Airport,UNEE,0.25062913084022514
Ignacio Agramonte International Airport,MUCM,0.2502539775112825
Jabalpur Airport,VAJB,0.25002386946065447
Surat Airport,VASU,0.25002386946065447
Anshun Huangguoshu Airport,ZUAS,0.2499083438013547
Hualien Airport,RCYU,0.24985712228576495
Santa Maria Airport,LPAZ,0.249712114995737
Dimapur Airport,VEMR,0.24963598704819912
Casper-Natrona County International Airport,KCPR,0.24956598791107656
Vorkuta Airport,UUYW,0.2494446304206999
Rajkot Airport,VARK,0.24936262216356817
Chokurdakh Airport,UESO,0.2484663185503897
Cherskiy Airport,UESS,0.2484663185503897
Tiksi Airport,UEST,0.2484663185503897
Lübeck Blankensee Airport,EDHL,0.24834690270785548
Shaikh Zaid Airport,OPRK,0.24832693778583487
Yining Airport,ZWYN,0.24831436682132083
Andizhan Airport,UTKA,0.24797474114870108
Wamena Airport,WAJW,0.24750498641411176
Oksibil Airport,WAJO,0.24750498641411176
Coronel Altino Machado de Oliveira Airport,SBGV,0.2474323480324981
Romeu Zema Airport,SBAX,0.2474323480324981
Al Ahsa Airport,OEAH,0.24719504900657777
Ostrava Leos Janáček Airport,LKMT,0.24704508844404835
Moenjodaro Airport,OPMJ,0.2467561186205867
Anapa Vityazevo Airport,URKA,0.24649739680074526
La Abraq Airport,HLLQ,0.24643347575891578
Matari Airport,FZJH,0.2461513413380397
Al Baha Airport,OEBA,0.2453512304010502
Bisha Airport,OEBH,0.2453512304010502
Nejran Airport,OENG,0.2453512304010502
Abu Simbel Airport,HEBL,0.24480209014106197
Lincoln Airport,KLNK,0.24451554798666345
Waterloo Airport,CYKF,0.243657157099218
Mocopulli Airport,SCPQ,0.24330154809687227
Kerteh Airport,WMKE,0.24254337489722502
Benbecula Airport,EGPL,0.2421857913274392
Nan Airport,VTCN,0.2420596781897651
Agra Airport,VIAG,0.24151930720361348
Lake Charles Regional Airport,KLCH,0.2413119947020009
Easterwood Field,KCLL,0.2413119947020009
Brownsville South Padre Island International Airport,KBRO,0.2413119947020009
Tyler Pounds Regional Airport,KTYR,0.2413119947020009
Ust-Kut Airport,UITT,0.24103255658318648
Bodaybo Airport,UIKB,0.24103255658318648
Sibiu International Airport,LRSB,0.24039004034020262
Arnold Palmer Regional Airport,KLBE,0.24016045974584002
El Eden Airport,SKAR,0.2395460747439478
Rock Sound Airport,MYER,0.23842018805241394
Deadman's Cay Airport,MYLD,0.23842018805241394
Stella Maris Airport,MYLS,0.23842018805241394
Arthur's Town Airport,MYCA,0.23842018805241394
Mogador Airport,GMMI,0.238340136367557
Yuma MCAS/Yuma International Airport,KNYL,0.23788085421085112
Pagadian Airport,RPMP,0.23742598086332634
La Crosse Municipal Airport,KLSE,0.23741063099696727
Jönköping Airport,ESGJ,0.2372712502157743
Graciosa Airport,LPGR,0.23714607682669275
Khon Kaen Airport,VTUK,0.2370838764125186
Skiros Airport,LGSY,0.2366714896751661
Daocheng Yading Airport,ZUDC,0.2366352135659843
Socotra International Airport,OYSQ,0.23662702145906256
Majeed Bin Abdulaziz Airport,OEAO,0.2361884504247335
Bao'anying Airport,ZUZH,0.23543746091358783
Thief River Falls Regional Airport,KTVF,0.23511226318585787
Tokushima Airport/JMSDF Air Base,RJOS,0.23508006522051084
Sawyer International Airport,KSAW,0.23454592994435014
Laoag International Airport,RPLI,0.23443493659887935
Naga Airport,RPUN,0.23443493659887935
Basco Airport,RPUO,0.23443493659887935
Catarman National Airport,RPVF,0.23443493659887935
Kisumu Airport,HKKI,0.23417164183262346
Chimbu Airport,AYCH,0.2341613793009801
Mendi Airport,AYMN,0.2341613793009801
Wapenamanda Airport,AYWD,0.2341613793009801
Skellefteå Airport,ESNS,0.23414024221542887
Al Ghaidah International Airport,OYGD,0.2339736585397246
Toulon-Hyères Airport,LFTH,0.2337143692704152
St Gallen Altenrhein Airport,LSZR,0.23366562888479625
Amami Airport,RJKA,0.2334109129179303
Misawa Air Base,RJSM,0.2334109129179303
Abbotsford Airport,CYXX,0.23337396797470125
Bordj Badji Mokhtar Airport,DATM,0.23325277348208168
Bukoba Airport,HTBU,0.23313024035275115
Takoradi Airport,DGTK,0.2329084309064865
Dinard-Pleurtuit-Saint-Malo Airport,LFRD,0.23259595678681952
Bata Airport,FGBT,0.23211974257542606
Rickenbacker International Airport,KLCK,0.23205196871366796
El Fasher Airport,HSFS,0.23180495771326035
Nyala Airport,HSNN,0.23180495771326035
Geneina Airport,HSGN,0.23180495771326035
Dothan Regional Airport,KDHN,0.2315171028032064
Columbus Metropolitan Airport,KCSG,0.2315171028032064
Golden Triangle Regional Airport,KGTR,0.2315171028032064
Brunswick Golden Isles Airport,KBQK,0.2315171028032064
Valdosta Regional Airport,KVLD,0.2315171028032064
Faisalabad International Airport,OPFA,0.2315100037854901
Saumlaki/Olilit Airport,WAPI,0.23146017398068994
Durham Tees Valley Airport,EGNV,0.2314419634135345
Dakhla Airport,GMMH,0.23134552370630812
Solovki Airport,ULAS,0.23082814544667715
Porto Santo Airport,LPPS,0.23053865198510848
Anahim Lake Airport,CAJ4,0.23051516574601277
Jolo Airport,RPMJ,0.2302831279980648
Enshi Airport,ZHES,0.23021040293056602
Shah Mokhdum Airport,VGRJ,0.22986543290463624
Palanga International Airport,EYPA,0.22981686797438022
Prince Rupert Airport,CYPR,0.22953263551076486
Canaima Airport,SVCN,0.2295068080690404
Santa Elena de Uairen Airport,SVSE,0.2295068080690404
Timaru Airport,NZTU,0.22927953446110386
Westport Airport,NZWS,0.22927953446110386
Lappeenranta Airport,EFLP,0.229078613957415
Spriggs Payne Airport,GLMR,0.22897343441475626
Banja Luka International Airport,LQBK,0.22863911410813467
Narvik Framnes Airport,ENNK,0.22861763453132192
Cap Skirring Airport,GOGS,0.22797533220814367
Bandar Lengeh Airport,OIBL,0.22785766820080885
LTS Pulau Redang Airport,WMPR,0.22785308326187226
Rota International Airport,PGRO,0.22763305189271651
Nanaimo Airport,CYCD,0.22719248546970142
Castlegar/West Kootenay Regional Airport,CYCG,0.22719248546970142
Yap International Airport,PTYA,0.2271572795960911
Uyuni Airport,SLUY,0.22714318661755173
St Cloud Regional Airport,KSTC,0.22712986559822956
Boende Airport,FZGN,0.22711181182203552
Dole-Tavaux Airport,LFGJ,0.2267368889125319
Trombetas Airport,SBTB,0.2265489426210433
Sydney / J.A. Douglas McCurdy Airport,CYQY,0.22634301371626242
Pantelleria Airport,LICG,0.22581081110851353
Hierro Airport,GCHI,0.2256827867325626
Nakashibetsu Airport,RJCN,0.2255913057092451
Wakkanai Airport,RJCW,0.2255913057092451
Tabatinga Airport,SBTT,0.225160087075516
Parintins Airport,SWPI,0.225160087075516
Coari Airport,SWKO,0.225160087075516
Barcelos Airport,SWBC,0.225160087075516
Hokitika Airfield,NZHK,0.22493248217006942
Tapachula International Airport,MMTP,0.22430028315734912
Limbang Airport,WBGJ,0.22400138784808943
Ağrı Airport,LTCO,0.2238443960963219
Adıyaman Airport,LTCP,0.2238443960963219
Iğdır Airport,LTCT,0.2238443960963219
Bingöl Çeltiksuyu Airport,LTCU,0.2238443960963219
Sanandaj Airport,OICS,0.22383197382863484
Khoram Abad Airport,OICK,0.22383197382863484
Bam Airport,OIKM,0.22383197382863484
Bojnord Airport,OIMN,0.22383197382863484
Sabzevar National Airport,OIMS,0.22383197382863484
Ilam Airport,OICI,0.22383197382863484
Parsabade Moghan Airport,OITP,0.22383197382863484
Yasouj Airport,OISY,0.22383197382863484
Owensboro Daviess County Airport,KOWB,0.22329738436983312
Kerikeri Airport,NZKK,0.22321546240410572
Kaitaia Airport,NZKT,0.22321546240410572
Whakatane Airport,NZWK,0.22321546240410572
Wanganui Airport,NZWU,0.22321546240410572
Chitral Airport,OPCH,0.2227493032962882
Stockholm Västerås Airport,ESOW,0.22271271559328948
Qamdo Bangda Airport,ZUBD,0.22268449988879147
San Sebastian Airport,LESO,0.22267499318260417
Juancho E. Yrausquin Airport,TNCS,0.22238646017336583
Ingeniero Alberto Acuña Ongay International Airport,MMCP,0.22207249559493433
General Pedro Jose Mendez International Airport,MMCV,0.22207249559493433
Lázaro Cárdenas Airport,MMLC,0.22207249559493433
General Servando Canales International Airport,MMMA,0.22207249559493433
Minatitlán/Coatzacoalcos National Airport,MMMT,0.22207249559493433
Piedras Negras International Airport,MMPG,0.22207249559493433
El Lencero Airport,MMJA,0.22207249559493433
Zaporizhzhia International Airport,UKDE,0.22167116645144314
Kurgan Airport,USUU,0.22158399476349783
Ulyanovsk Baratayevka Airport,UWLL,0.22158399476349783
Anshan Air Base,ZYAS,0.22153979894065653
Bydgoszcz Ignacy Jan Paderewski Airport,EPBY,0.2213908206617986
Araxos Airport,LGRX,0.22135911510738035
Ugolny Airport,UHMA,0.2212855010700467
Kapalua Airport,PHJH,0.22125562097620932
Hagerstown Regional Richard A Henson Field,KHGR,0.22119014282083163
Piloto Osvaldo Marques Dias Airport,SBAT,0.22074045644742435
Brigadeiro Camarão Airport,SBVH,0.22074045644742435
Maestro Marinho Franco Airport,SWRD,0.22074045644742435
Cacoal Airport,SSKW,0.22074045644742435
Périgueux-Bassillac Airport,LFBX,0.22073389943214006
Kokshetau Airport,UACK,0.2207005507211975
Petropavlosk South Airport,UACP,0.22068343977913704
Zhezkazgan Airport,UAKD,0.22068343977913704
Taraz Airport,UADD,0.22068343977913704
Valladolid Airport,LEVD,0.220611451681688
Vilo Acuña International Airport,MUCL,0.22046544462915926
Jackson Hole Airport,KJAC,0.22014684787543395
St George Municipal Airport,KSGU,0.22014684787543395
Yellowstone Regional Airport,KCOD,0.22014684787543395
Dong Hoi Airport,VVDH,0.21985438913468003
Chu Lai International Airport,VVCA,0.21985438913468003
Dong Tac Airport,VVTH,0.21985438913468003
Bobo Dioulasso Airport,DFOO,0.21973587596748298
Dalanzadgad Airport,ZMDZ,0.2193152427199803
Khovd Airport,ZMKD,0.2193152427199803
Ulgii Mongolei Airport,ZMUL,0.2193152427199803
Ulaangom Airport,ZMUG,0.2193152427199803
Avignon-Caumont Airport,LFMV,0.21892446009191352
Saga Airport,RJFS,0.21884055372640784
Velikiy Ustyug Airport,ULWU,0.2186615712818738
Chaoyang Airport,ZYCY,0.21861960032091104
Lebanon Municipal Airport,KLEB,0.21853589174835955
Al Ain International Airport,OMAL,0.21846015063282234
La Laguna Airport,MHNJ,0.21828612657392696
Utila Airport,MHUT,0.21828612657392696
Chimoio Airport,FQCH,0.21817331176298962
Pardubice Airport,LKPD,0.2180797270524533
Cheboksary Airport,UWKS,0.2180797270524533
Saransk Airport,UWPS,0.2180797270524533
Lankaran International Airport,UBBL,0.2180797270524533
Tarko-Sale Airport,USDS,0.21796619551529986
Licenciado y General Ignacio Lopez Rayon Airport,MMPN,0.21791272750241017
Grand Canyon National Park Airport,KGCN,0.21763210087107157
Lampedusa Airport,LICD,0.21758901772142178
Pu'er Simao Airport,ZPSM,0.2173828465024334
Ibadan Airport,DNIB,0.21714445935939825
Ilorin International Airport,DNIL,0.21714445935939825
Sadiq Abubakar III International Airport,DNSO,0.21714445935939825
Yola Airport,DNYO,0.21714445935939825
Kunsan Air Base,RKJK,0.21700200025664862
Gorakhpur Airport,VEGK,0.21690299540613175
Kangra Airport,VIGG,0.21690299540613175
El Embrujo Airport,SKPV,0.21689027385376097
Tartu Airport,EETU,0.21683686539382047
Jyvaskyla Airport,EFJY,0.21683686539382047
Kajaani Airport,EFKI,0.21683686539382047
Rovaniemi Airport,EFRO,0.21683686539382047
Savonlinna Airport,EFSA,0.21683686539382047
Norrköping Airport,ESSP,0.21683686539382047
Allahabad Airport,VIAL,0.2165723717575886
Rotuma Airport,NFNR,0.21641253899253252
Dickinson Theodore Roosevelt Regional Airport,KDIK,0.21640005329421383
Sloulin Field International Airport,KISN,0.21640005329421383
Bhuj Airport,VABJ,0.21624174810904545
Bhavnagar Airport,VABV,0.21624174810904545
Diu Airport,VA1P,0.21624174810904545
Luderitz Airport,FYLZ,0.2162386811434582
Hubli Airport,VAHB,0.21601730062674812
Termez Airport,UTST,0.2160007446422144
Gardabya Airport,HLGD,0.2159881997553282
Aspen-Pitkin Co/Sardy Field,KASE,0.21593895907875932
Plan De Guadalupe International Airport,MMIO,0.21572221289628288
Kengtung Airport,VYKG,0.21563988394303804
U-Tapao International Airport,VTBU,0.21559979803698404
Zhaotong Airport,ZPZT,0.21538294840738847
Ngari Gunsa Airport,ZUAL,0.2152471744094645
Araraquara Airport,SBAQ,0.21515016098098969
General Leite de Castro Airport,SWLC,0.21515016098098969
Bonito Airport,SJDB,0.21515016098098969
Naha Airport,WAMH,0.21496155524389604
Kao Airport,WAMK,0.21496155524389604
Melangguane Airport,WAMN,0.21496155524389604
Spichenkovo Airport,UNWW,0.2145234002942586
Gurayat Domestic Airport,OEGT,0.2142765001000795
Al Qaisumah/Hafr Al Batin Airport,OEPA,0.2142765001000795
Arar Domestic Airport,OERR,0.2142765001000795
Sharurah Airport,OESH,0.2142765001000795
Dawadmi Domestic Airport,OEDW,0.2142765001000795
Al-Jawf Domestic Airport,OESK,0.2142765001000795
Magnitogorsk International Airport,USCM,0.2138959339658232
Alderney Airport,EGJA,0.21325134321413214
Sultan Azlan Shah Airport,WMKI,0.21316279162651952
Lingling Airport,ZGLG,0.21289697876792885
Zhijiang Airport,ZGCJ,0.21273677156291343
Northern Peninsula Airport,YBAM,0.21272562515341253
Horn Island Airport,YHID,0.21272562515341253
Milos Airport,LGML,0.2126037137564826
Naxos Airport,LGNX,0.2126037137564826
Paros National Airport,LGPA,0.2126037137564826
Syros Airport,LGSO,0.2126037137564826
Ioannina Airport,LGIO,0.2126037137564826
Skiathos Island National Airport,LGSK,0.2126037137564826
